AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
411620.5155371892,2448.7413547818037,877.4736230052854,619.1397185818229,0.6659649917989459,744.4783949630954,1.02024313683916,408528.03052270284,0.7567789734771698,1.3243485581512886,0.9594056429219586,0.8738675473874781,0.002033832920251357,0.0015133830405481493,0.8011543408462564,0.962111335269704,117.32352504026692,110.63473885043963,92.41377948928843,27.681624134172992,22.98001424787344,30.240755438543506,-0.582095722296436,-0.0112423842362779,0.598670578169767,3.227202644360641,3.056692755973888,4.310602223048475,-56717115759.03286,-52060289101.499016,-38796022478.20668,56.24645252468846,52.91258358033756,47.929007569198134,BERHI
323612.52949381765,2077.808639854263,755.1228978151073,585.5894196196248,0.5953884357950249,671.9242435562116,1.0153083510110763,350629.1212410716,0.8033072196592148,1.2105320010220662,0.9854244089853519,0.8613490974821638,0.0020695111834496036,0.0018009392565569214,0.8438406042101978,0.9881337511816835,96.39705556569605,110.1164556348272,93.3012197102188,25.98708270466084,24.13535963271024,28.578828219203913,-0.22513099126823413,0.1395594375111142,0.40645709246522244,2.5245064134793815,2.6209307813031417,3.2649872284845127,-33222462279.71061,-38589752904.208176,-31074560463.598602,47.561886028256325,52.72846411908098,46.8534865129476,BERHI
518477.41947210813,2690.4274001277936,975.6063758998936,682.4801158282763,0.6704721777028527,855.6685026878149,1.0129314189390752,543258.2186872204,0.7947671244780284,1.362835453713807,0.9246146891918451,0.8297991954644787,0.001847804582721932,0.001407862824583705,0.777866614678175,0.9546975951925964,134.5152115297222,122.28516931476182,108.03946803831494,30.266386273926358,25.776506797010597,33.85419015691696,-0.729617317636966,-0.10255344281290228,0.9090345263096815,3.711556707559736,3.9114708026380587,4.539272952981001,-92650207508.29622,-76474964759.38733,-63323210960.48362,68.52796511607143,59.53257937992866,54.38408308395006,BERHI
423546.6239339197,2345.1437682927503,821.3920757116252,654.460526489026,0.6544665953805219,743.5169159437544,1.041113087012445,405812.14140818355,0.7662377439883973,1.2307439682104282,0.9182364477748372,0.9167801240609253,0.0020040131677866286,0.0016120189757215945,0.8057405896739472,0.9855875728650212,86.15340865104491,89.43270674466574,83.65486482540975,29.007009196251175,23.84359909538522,29.325647480129494,0.4637989995516218,1.329310840936329,1.7179385714490272,4.879234715070945,8.494143464330106,7.873763678748973,-33359357487.526375,-33114377978.340878,-30095358732.35987,44.33217458884116,45.823479541754594,39.471528088929205,BERHI
349034.1627618616,2236.649032266663,743.6656569769062,578.4777253395494,0.6519764696588284,691.6034382580498,1.003894731791574,347656.85639332805,0.7373407431000096,1.303515722603593,0.9470613175567307,0.9079905283268809,0.0020950310029938506,0.0017723517803579867,0.7453096048836962,1.0265820326231252,108.81625107403933,97.44307547309168,85.72853112486445,30.173686116880123,25.246186818553877,27.683350452123463,-0.3656105243530495,0.20531574505376274,0.8477451595115499,2.707519301401766,3.086826011123229,4.1984004641516925,-40443744542.4405,-34337933222.599243,-25626225408.41252,50.2076949743689,52.528441146163956,40.57985954953203,BERHI
404997.0580085546,2318.2969120515813,860.683460648864,635.4144397688134,0.6726001608592443,712.3727059376012,1.0142202819603974,395694.0026858668,0.7943864515003899,1.3504943106517113,0.9903133742330003,0.8644132334413536,0.002173521827999728,0.0014787701935059748,0.7173869649886838,0.9480333689604579,95.90363727869389,90.14347711312685,78.63563329680426,28.03035460124932,24.72535331037578,32.858285027797564,0.11858442149274759,0.9396418827106071,1.6226875714675124,3.4851063619701312,5.848466499084891,6.509502019927251,-39290386734.94152,-33570481597.1879,-27196452691.729523,50.62082232918366,45.39279687316358,39.22798397266747,BERHI
460029.36146857357,2451.6899305356797,858.3370446298999,644.6955453343851,0.6820390179721864,738.7778876221449,1.0288969748835632,449806.6247691626,0.8139794303292616,1.3090494874963863,0.9238777559202668,0.8814937726105476,0.0020196117929958315,0.0014665886618893563,0.6921499242079826,1.0071973693845981,113.72757539660593,117.01282476595559,106.90304167263473,33.83861032979309,31.01039336262547,33.78878053151553,0.05869283291905755,0.4434104875604444,0.9299677910410505,3.1096053834135566,3.4266336518895177,4.854268529493383,-62596137576.38224,-62418293112.665375,-54033521541.82014,56.87644117716861,58.50981735065203,50.18619305498292,BERHI
376070.0773028478,2231.1146746792315,846.4564813850369,636.1217856360629,0.6358547155990785,671.4749556846945,0.9592585576676641,382657.4011601009,0.689020527852378,1.2645040753307908,0.9107476343571892,0.8582012913713573,0.0020079253186096515,0.0016362251139470296,0.7129663613529446,1.0357718476999171,87.04176225273213,97.62917046646554,99.09741847281822,20.238132508094644,14.196669352183449,21.586046179275392,-0.3324207650591765,0.9521399055537322,0.9777768117671725,3.6851692177006257,7.22712869116175,5.4993370515041295,-30086489335.73318,-32662712812.68959,-32343872893.224293,43.99795121417914,46.970688978765274,49.48683941542189,BERHI
569548.1713453126,2606.604084920259,953.2250385328997,766.1549139641571,0.5364553183650467,792.9137526346328,1.0031545211328285,572330.4397564596,0.791125834746839,1.235452445622095,0.9210148147019747,0.875898906879798,0.0016322872497224268,0.0014511256268471648,0.8149275508326077,0.9503134263869841,134.2782682849026,122.92114074137054,106.62074247704103,29.769861957023423,24.82064159806022,29.723090291894945,-0.7425181342545015,-0.22868774480813156,0.31771249295949716,3.553957722783441,3.8796168022430715,4.6130113776680695,-97590147664.79285,-79714500605.5378,-67288288877.233345,66.41563956201036,60.962035572916164,56.02803821019769,BERHI
434074.66283934115,2303.152587446087,858.5322457562711,640.0553475492915,0.6231801540198456,762.7101900299823,1.0070135804813705,436917.9823471337,0.7724653449702712,1.358136278431531,0.9555473570357305,0.863090302095877,0.0020826006726109418,0.001452999357160008,0.7496624589566053,1.025546357022273,132.2660360463041,119.14682939927698,98.42164804551886,32.15144887350295,27.82696189006909,34.514377469350265,-0.32592281506790544,0.3643834316861557,1.1574607585099395,3.2918230976722858,4.278050957000939,5.392665247701418,-77962136893.7254,-56914994111.51432,-41795393068.99813,62.548325724362414,60.21473689423272,46.81227995006866,BERHI
380487.9919783393,2119.872953264437,808.5276342318846,616.3716650272493,0.6319901637859721,662.1161507615793,0.987222072062724,376414.3741558058,0.7678530557950285,1.3843324377629926,0.9313486462640724,0.8691869146099529,0.0022772427405785005,0.0016606629009724714,0.7520967760836682,0.994333513619304,106.07668859843302,100.74031972671722,101.39559267670758,29.822115159009435,23.89035490006388,29.358463890554194,-0.007927991703897165,0.5464964670055181,0.9737637613807257,3.1434076734617293,4.283813684739726,6.303268486251873,-40464201536.79572,-41945421131.02443,-36892785683.19203,54.807982787210804,51.71811962261332,48.99494482465053,BERHI
414729.2775091356,2281.968285874084,822.6532970936216,657.5314351321676,0.6455149263213614,695.2952777977212,1.0378623481841835,388050.06894513936,0.7487875271093518,1.3473080043350467,0.9109588580887424,0.8363243973333249,0.00196000164200105,0.001558865143627693,0.7489226191473491,0.9856821269762154,110.74066547684494,92.35963532459786,91.2914297305863,31.65293878433926,24.331806395077376,31.599146962475096,-0.1999683891950375,0.7070874574504119,1.6429064117850156,3.094130670140864,4.606668260245347,6.5700280502725015,-48400044752.78244,-36872188306.900536,-33073291933.752705,55.18152840321926,48.550832880523934,44.56974030645144,BERHI
390317.48255513853,2195.978584386708,809.8682640607125,677.9219897455126,0.5469388090517365,706.3486913214279,1.0242667877001823,429644.9925586749,0.7278171760560777,1.183038256745448,0.9891578228066018,0.9356324076987924,0.0018293373266350403,0.0016777194094400277,0.8125281044271125,1.015575991121844,90.03426591969465,92.00480755383623,87.25248726930059,29.613102481255222,25.284825080855608,34.29689531260929,-0.24499131123574414,0.24764176054002865,1.1137030790518516,3.328196286667526,4.203237897324712,5.723033396003151,-33290043451.280594,-35454515773.84473,-36831012417.839325,47.29130789533178,48.864425299173845,47.17136381372735,BERHI
353604.56879009004,2163.985535606292,704.1387810586185,607.9387953026499,0.5365802958093621,642.1290371461288,1.0281550496881848,353804.3474627924,0.7505789717111561,1.2546138920115248,0.9279393181230188,0.9480815680287874,0.0020019715395963216,0.0018339339571134176,0.8519239573596182,0.973202018845307,108.60715615122064,97.56459689475709,78.51971290438148,28.732691033766184,26.649845909093276,32.66205771862907,-0.1635389759174292,0.48557952141088134,1.185317221074106,2.5912090364836504,2.6238092142392357,4.305936101337195,-40188360699.109276,-33353174801.508896,-23522879515.458584,51.045310086422845,52.09459371320308,42.345502016337626,BERHI
459265.3520413615,2404.9070087148475,898.01558704651,695.2444426435221,0.6417405784885505,776.2362022295661,0.9953972874575064,492491.8410046776,0.8333342763763034,1.333176461026264,0.9204832203887349,0.8637722461111115,0.001956069933982822,0.0014428290243182088,0.7380724304350667,1.0285490086168618,113.4805883701447,110.94592891100355,105.17044360910359,28.848503564865823,22.08776971713539,30.23075427104225,-0.36152510868495014,0.7421081008208332,1.3374378883758642,3.874781015654215,5.493749720644094,6.769324021021533,-66929307445.59211,-58133892214.24268,-47419359619.77049,60.33517794006069,54.14218327574305,52.742647733422494,BERHI
381519.4301917436,2187.8838740056444,856.2488559239878,594.2506182525563,0.6903398729013728,669.3982037531954,1.042129276089248,400995.1578666625,0.7535546357496096,1.389273972808153,0.9699194672217826,0.8461915512431996,0.002125332063992962,0.0014347219563648264,0.7398839725990108,0.9788160132511573,98.54387748385476,104.10767521726231,99.04835409568928,33.40302124476596,25.00620110955956,29.51118975035243,-0.1328443192662163,0.19046444980506236,0.3175413080409817,2.083304664279763,2.89730413138531,3.065913258681328,-42109633271.127525,-43299629810.52528,-40092486915.22209,48.813110642985436,55.03498273324389,51.361833066294245,BERHI
401122.83765460824,2288.0887346568693,848.7940372964243,637.2989790454526,0.6197989704781949,690.4336650714279,0.9553589094532299,422025.50733722025,0.7223110548684164,1.2532678774094885,0.960080350334865,0.9090978846580642,0.0020711104855283633,0.0015771469381308525,0.7730774147572617,0.9875504570040939,87.21306269435878,88.93022340452092,93.89156892741151,24.94530827148878,21.265286799784345,27.30334673791796,-0.07359771355648895,0.5536342769555106,0.8368179952861847,3.327239566280149,4.927801612108052,4.8125026058442115,-31370798397.913048,-31817322927.978024,-35499148725.70081,43.615161627389185,44.95921290776685,47.16875994900002,BERHI
381510.8106851937,2351.1137414282507,787.2792528797671,653.2700324048511,0.5570242306374638,693.742636642016,0.9470656582017165,405763.0765841405,0.7217078797075008,1.2859483355119854,0.9376325825247087,0.8637320681763364,0.0020750334682527517,0.0015439852867640711,0.8355684534898579,1.0201247919653484,78.46573955734341,88.07575323476244,81.89294491058372,26.861010631737628,20.98386318698893,25.564107050055956,0.36708630245674656,0.8103604190197794,1.5775181936948501,2.833592803098836,4.456897720381771,8.892360835420076,-26703248627.066467,-28171412447.639385,-25435859517.870537,40.91239983863505,43.72665269261925,38.311720346918335,BERHI
356174.4728936201,2096.217115418802,759.5701760896873,614.8542414121592,0.6461580244694619,685.9183573210881,0.9824786194234331,373868.32365639234,0.7184267061073296,1.3067011771216093,0.9017045826527408,0.8460283555900767,0.002112190512602206,0.0016345574182862178,0.7677166419778448,0.9821823874645789,96.39948331381353,94.91351378652703,86.98082920220916,29.512953932174543,23.480894872073904,31.719120713117935,0.21669528509012426,0.8647259885509925,1.378071432940406,3.795834662821599,4.950601831300126,6.612339176453571,-38677762415.27929,-34496791675.665504,-30380616828.907635,52.60948765988012,50.144746587768104,45.25981370053245,BERHI
379085.5306532766,2254.6839973958145,832.4343754368276,598.9094648007303,0.7456708994653819,693.8876067949982,1.0063411445612298,382714.3823105474,0.7374509474983951,1.534339342776051,0.8993226865120096,0.8385513573086255,0.0022451595839917023,0.0014726740911969421,0.6443190026038609,0.9702741113285726,106.27065703179045,97.67189964843242,89.8111259326389,28.6707294813832,22.840481518641347,27.803657732043835,-0.21618669810474167,0.7169468167881087,1.6428896472199161,3.9910913448064034,4.867602843484593,8.663676084770676,-44082183240.88483,-37278092126.138176,-32362212352.498688,54.97564485689095,48.13397721598171,43.17420146627075,BERHI
401903.20218349196,2400.1870663243017,803.685909801595,613.4660286235785,0.6186018866339555,734.578657779022,1.0362509161609665,405177.18038055394,0.7437648341141493,1.2808783459881312,0.9377138727841305,0.8879612472610818,0.0019052526994396582,0.0016400376468281555,0.7350833711544419,0.9695389713493006,104.02220753109916,87.49282033274221,72.5165758095466,27.378619009072345,24.1031897897146,27.35932766352741,-0.14010558452347646,0.7451796670005939,2.2042914860670435,3.6064660241591318,5.639509401213989,11.342621663564431,-39706088441.698784,-31789074869.584145,-21929407954.905327,50.0269010582485,46.424627880490775,34.844574234334424,BERHI
328838.30294762744,2055.4098539370275,783.2936958854353,572.2970339860404,0.6319912019047094,640.8488120343759,1.0055641336583503,361341.66199801274,0.7609502869841168,1.2668973167901152,0.9390737719082982,0.8487566644460423,0.002289374344926038,0.001781696410698047,0.7646950612989591,0.9913884345354546,108.71254057645832,109.47072543183587,78.51988503075499,29.01742639699344,24.83795675413441,24.472470739329186,-0.2424451022504869,0.21128876073448638,2.0043517023618946,3.0619343736180746,3.952576833847341,10.621214060485427,-40211498704.211395,-39933924164.69487,-19763440063.797504,52.80153278886359,54.08503782116969,38.069215324363135,BERHI
424758.15164968936,2373.2345682427563,789.7256386335599,707.7859065631409,0.45035601313569307,719.7705931959969,1.0130070547210142,397869.39984166564,0.7850205359815673,1.154508698138022,0.9647386135791726,0.9637503495294506,0.0018224606648898378,0.0016550656577746436,0.8399520960594729,0.9829194548443208,78.98630820888698,75.74887028122129,79.7342253393837,17.343248578309456,16.801919202561265,21.31236156730011,0.1859786675250272,1.736525353811499,1.0873276720773344,5.995277442390147,10.008083379628035,7.766107167521778,-21296309101.30334,-21913660540.997013,-27090994685.167362,36.81370988943255,37.892251474249164,38.70215867743972,BERHI
